po_number,supplier_id,warehouse_id,order_ts,status
po_number_1913,2098,warehouse_id_27,2020-06-05T23:16:35,received
po_number_1914,2043,warehouse_id_28,2020-07-18T10:12:50,draft
po_number_1915,2116,warehouse_id_24,2020-09-19T07:03:43,approved
po_number_1916,2067,warehouse_id_68,2020-11-24T16:40:02,draft
po_number_1917,2000,warehouse_id_49,2020-11-10T01:33:24,approved
po_number_1918,2050,warehouse_id_75,2020-10-29T22:02:09,draft
po_number_1919,2115,warehouse_id_66,2020-10-09T01:42:32,in_transit
po_number_1920,2103,warehouse_id_51,2020-02-21T16:23:30,closed
po_number_1921,2083,warehouse_id_57,2020-02-11T17:58:32,closed
po_number_1922,2102,warehouse_id_72,2020-08-24T15:39:29,approved
po_number_1923,2073,warehouse_id_74,2020-04-11T08:30:11,draft
po_number_1924,2029,warehouse_id_7,2020-08-26T21:06:48,draft
po_number_1925,2089,warehouse_id_18,2020-11-25T13:04:58,in_transit
po_number_1926,2019,warehouse_id_55,2020-08-25T04:56:11,in_transit
po_number_1927,2093,warehouse_id_42,2020-04-30T11:39:53,in_transit
po_number_1928,2110,warehouse_id_64,2020-06-02T21:15:28,in_transit
po_number_1929,2013,warehouse_id_25,2020-01-21T01:19:35,draft
po_number_1930,2098,warehouse_id_22,2020-03-27T00:46:58,received
po_number_1931,2090,warehouse_id_48,2020-12-08T21:27:17,approved
po_number_1932,2079,warehouse_id_33,2020-04-16T07:29:00,received
po_number_1933,2112,warehouse_id_69,2020-05-19T06:22:31,in_transit
po_number_1934,2063,warehouse_id_41,2020-08-11T14:46:49,draft
po_number_1935,2038,warehouse_id_27,2020-03-14T01:09:03,received
po_number_1936,2080,warehouse_id_79,2020-10-02T11:29:57,received
po_number_1937,2106,warehouse_id_29,2020-11-21T05:08:40,in_transit
po_number_1938,2061,warehouse_id_58,2020-12-02T10:52:43,received
po_number_1939,2035,warehouse_id_45,2020-05-09T05:24:12,in_transit
po_number_1940,2087,warehouse_id_23,2020-01-24T02:40:41,draft
po_number_1941,2047,warehouse_id_17,2020-08-12T06:41:04,received
po_number_1942,2057,warehouse_id_54,2020-06-23T18:06:31,in_transit
po_number_1943,2075,warehouse_id_47,2020-03-24T08:54:57,draft
po_number_1944,2085,warehouse_id_69,2020-10-07T07:52:20,in_transit
po_number_1945,2107,warehouse_id_24,2020-05-05T10:32:59,draft
po_number_1946,2052,warehouse_id_4,2020-07-22T06:39:49,received
po_number_1947,2023,warehouse_id_63,2020-09-04T21:13:08,closed
po_number_1948,2099,warehouse_id_50,2020-06-26T13:11:34,closed
po_number_1949,2015,warehouse_id_75,2020-11-13T21:49:06,closed
po_number_1950,2060,warehouse_id_52,2020-12-18T01:54:56,in_transit
po_number_1951,2005,warehouse_id_18,2020-06-07T02:30:39,approved
po_number_1952,2113,warehouse_id_24,2020-12-14T13:32:09,draft
po_number_1953,2066,warehouse_id_2,2020-12-22T23:30:38,approved
po_number_1954,2025,warehouse_id_3,2020-06-08T19:56:15,in_transit
po_number_1955,2083,warehouse_id_67,2020-09-23T21:12:46,approved
po_number_1956,2031,warehouse_id_25,2020-11-14T17:47:28,closed
po_number_1957,2022,warehouse_id_23,2020-04-04T21:27:26,in_transit
po_number_1958,2027,warehouse_id_19,2020-01-25T18:51:22,draft
po_number_1959,2035,warehouse_id_31,2020-12-26T00:39:24,draft
po_number_1960,2031,warehouse_id_77,2020-06-09T01:39:29,in_transit
po_number_1961,2072,warehouse_id_7,2020-07-06T04:17:39,closed
po_number_1962,2044,warehouse_id_64,2020-10-29T10:48:15,approved
po_number_1963,2011,warehouse_id_54,2020-05-28T00:03:45,received
po_number_1964,2067,warehouse_id_20,2020-11-24T11:55:46,closed
po_number_1965,2099,warehouse_id_62,2020-06-06T07:47:02,draft
po_number_1966,2096,warehouse_id_80,2020-05-08T00:57:09,closed
po_number_1967,2009,warehouse_id_41,2020-02-01T22:42:08,approved
po_number_1968,2004,warehouse_id_57,2020-09-18T01:22:24,in_transit
po_number_1969,2053,warehouse_id_48,2020-09-15T07:16:38,closed
po_number_1970,2059,warehouse_id_75,2020-08-03T12:12:27,approved
po_number_1971,2097,warehouse_id_5,2020-06-25T21:26:15,approved
po_number_1972,2011,warehouse_id_66,2020-01-16T18:27:52,approved
po_number_1973,2090,warehouse_id_64,2020-10-28T19:04:51,approved
po_number_1974,2092,warehouse_id_61,2020-05-08T17:20:43,closed
po_number_1975,2096,warehouse_id_50,2020-06-20T08:02:48,draft
po_number_1976,2102,warehouse_id_25,2020-09-09T12:32:21,approved
po_number_1977,2031,warehouse_id_15,2020-03-26T10:14:30,in_transit
po_number_1978,2109,warehouse_id_41,2020-10-07T09:20:11,approved
po_number_1979,2083,warehouse_id_68,2020-08-17T15:13:50,draft
po_number_1980,2074,warehouse_id_25,2020-02-21T07:31:12,draft
po_number_1981,2071,warehouse_id_44,2020-04-19T08:00:59,approved
po_number_1982,2109,warehouse_id_69,2020-10-26T01:35:57,closed
po_number_1983,2046,warehouse_id_25,2020-08-31T23:36:17,in_transit
po_number_1984,2094,warehouse_id_57,2020-09-06T15:00:17,in_transit
po_number_1985,2086,warehouse_id_45,2020-07-03T03:28:57,closed
po_number_1986,2096,warehouse_id_33,2020-11-29T00:17:29,in_transit
po_number_1987,2016,warehouse_id_8,2020-12-29T09:59:06,draft
po_number_1988,2003,warehouse_id_23,2020-04-10T23:52:24,draft
po_number_1989,2036,warehouse_id_43,2020-08-10T19:03:41,in_transit
po_number_1990,2112,warehouse_id_57,2020-12-01T14:31:04,in_transit
po_number_1991,2081,warehouse_id_47,2020-09-24T09:11:51,approved
po_number_1992,2052,warehouse_id_15,2020-12-17T03:47:45,draft
po_number_1993,2031,warehouse_id_63,2020-10-11T10:27:23,in_transit
po_number_1994,2026,warehouse_id_68,2020-01-05T16:58:53,received
po_number_1995,2030,warehouse_id_12,2020-10-27T03:20:26,received
po_number_1996,2115,warehouse_id_66,2020-09-28T15:37:56,draft
po_number_1997,2012,warehouse_id_16,2020-09-28T09:50:54,received
po_number_1998,2012,warehouse_id_76,2020-09-23T07:18:38,approved
po_number_1999,2103,warehouse_id_49,2020-07-27T08:13:41,in_transit
po_number_2000,2002,warehouse_id_3,2020-12-24T10:37:51,received
po_number_2001,2010,warehouse_id_74,2020-07-10T10:04:23,in_transit
po_number_2002,2007,warehouse_id_35,2020-06-30T18:16:31,closed
po_number_2003,2005,warehouse_id_63,2020-08-02T09:10:01,approved
po_number_2004,2037,warehouse_id_40,2020-11-06T18:30:41,received
po_number_2005,2010,warehouse_id_47,2020-02-06T17:39:11,draft
po_number_2006,2014,warehouse_id_23,2020-11-14T14:10:05,closed
po_number_2007,2106,warehouse_id_58,2020-02-09T17:24:33,closed
po_number_2008,2067,warehouse_id_58,2020-09-23T17:33:33,draft
po_number_2009,2104,warehouse_id_48,2020-10-18T15:17:34,received
po_number_2010,2055,warehouse_id_63,2020-03-28T11:48:15,in_transit
po_number_2011,2049,warehouse_id_15,2020-08-12T01:32:59,approved
po_number_2012,2005,warehouse_id_3,2020-04-23T23:36:14,in_transit
po_number_2013,2091,warehouse_id_5,2020-06-13T20:06:33,received
po_number_2014,2068,warehouse_id_66,2020-05-19T18:57:46,draft
po_number_2015,2043,warehouse_id_62,2020-01-20T00:22:48,approved
po_number_2016,2043,warehouse_id_12,2020-10-17T06:46:40,received
po_number_2017,2028,warehouse_id_49,2020-06-10T13:50:12,in_transit
po_number_2018,2078,warehouse_id_18,2020-09-09T12:06:33,draft
po_number_2019,2072,warehouse_id_18,2020-04-22T05:22:34,closed
po_number_2020,2116,warehouse_id_44,2020-07-21T20:02:40,draft
po_number_2021,2022,warehouse_id_50,2020-04-22T21:47:37,in_transit
po_number_2022,2119,warehouse_id_63,2020-05-15T18:40:43,received
po_number_2023,2094,warehouse_id_2,2020-03-30T19:33:10,received
po_number_2024,2063,warehouse_id_6,2020-01-03T07:17:53,closed
po_number_2025,2070,warehouse_id_51,2020-12-17T08:41:15,draft
po_number_2026,2050,warehouse_id_40,2020-09-29T02:17:40,approved
po_number_2027,2002,warehouse_id_63,2020-03-04T03:37:04,draft
po_number_2028,2101,warehouse_id_10,2020-10-21T10:15:42,received
po_number_2029,2038,warehouse_id_60,2020-11-24T22:16:53,in_transit
po_number_2030,2089,warehouse_id_15,2020-06-17T05:12:39,draft
po_number_2031,2042,warehouse_id_35,2020-12-15T14:18:46,in_transit
po_number_2032,2105,warehouse_id_24,2020-03-24T04:22:09,received
po_number_2033,2051,warehouse_id_16,2020-09-22T18:15:34,draft
po_number_2034,2068,warehouse_id_68,2020-06-21T07:53:03,draft
po_number_2035,2116,warehouse_id_17,2020-04-13T20:35:38,approved
po_number_2036,2065,warehouse_id_44,2020-01-01T01:04:10,closed
po_number_2037,2111,warehouse_id_43,2020-11-03T10:50:46,draft
po_number_2038,2075,warehouse_id_24,2020-08-22T08:54:40,draft
po_number_2039,2113,warehouse_id_1,2020-10-01T19:14:14,in_transit
po_number_2040,2067,warehouse_id_37,2020-10-22T03:18:36,approved
po_number_2041,2094,warehouse_id_69,2020-11-16T02:44:53,approved
po_number_2042,2025,warehouse_id_22,2020-03-30T21:19:43,draft
po_number_2043,2061,warehouse_id_14,2020-12-15T08:04:38,in_transit
po_number_2044,2052,warehouse_id_39,2020-05-27T08:50:33,approved
po_number_2045,2036,warehouse_id_6,2020-03-23T05:59:11,approved
po_number_2046,2084,warehouse_id_6,2020-10-20T04:38:11,approved
po_number_2047,2089,warehouse_id_42,2020-10-19T20:57:26,received
po_number_2048,2079,warehouse_id_6,2020-12-09T14:52:21,draft
po_number_2049,2083,warehouse_id_16,2020-12-09T07:06:19,closed
po_number_2050,2014,warehouse_id_26,2020-03-29T16:15:07,in_transit
po_number_2051,2087,warehouse_id_53,2020-09-04T02:56:17,in_transit
po_number_2052,2076,warehouse_id_29,2020-01-07T11:39:38,approved
po_number_2053,2075,warehouse_id_46,2020-02-06T18:09:12,closed
po_number_2054,2047,warehouse_id_77,2020-02-21T13:27:07,draft
po_number_2055,2024,warehouse_id_62,2020-11-21T12:44:48,in_transit
po_number_2056,2019,warehouse_id_34,2020-03-17T03:14:01,approved
po_number_2057,2019,warehouse_id_40,2020-03-13T01:55:33,draft
po_number_2058,2045,warehouse_id_15,2020-02-20T15:56:28,closed
po_number_2059,2034,warehouse_id_16,2020-09-18T15:36:01,closed
po_number_2060,2024,warehouse_id_39,2020-05-04T12:14:31,closed
po_number_2061,2098,warehouse_id_77,2020-03-26T22:01:55,draft
po_number_2062,2009,warehouse_id_72,2020-03-14T22:04:05,received
po_number_2063,2033,warehouse_id_54,2020-03-20T14:44:49,draft
po_number_2064,2040,warehouse_id_28,2020-11-19T17:43:05,in_transit
po_number_2065,2088,warehouse_id_39,2020-04-13T04:15:20,closed
po_number_2066,2111,warehouse_id_76,2020-10-04T02:58:21,draft
po_number_2067,2070,warehouse_id_28,2020-02-12T13:09:14,received
po_number_2068,2011,warehouse_id_60,2020-03-12T05:59:11,draft
po_number_2069,2018,warehouse_id_59,2020-08-03T03:09:29,approved
po_number_2070,2022,warehouse_id_14,2020-11-08T17:44:44,draft
po_number_2071,2045,warehouse_id_16,2020-10-21T10:55:32,closed
po_number_2072,2069,warehouse_id_24,2020-09-29T16:30:31,received
po_number_2073,2079,warehouse_id_42,2020-11-27T16:17:34,received
po_number_2074,2090,warehouse_id_59,2020-07-07T12:25:53,draft
po_number_2075,2064,warehouse_id_14,2020-05-07T05:48:38,approved
po_number_2076,2013,warehouse_id_21,2020-04-03T07:57:51,received
po_number_2077,2021,warehouse_id_41,2020-08-06T10:30:44,received
po_number_2078,2029,warehouse_id_69,2020-07-19T06:59:28,draft
po_number_2079,2051,warehouse_id_28,2020-09-23T08:35:40,draft
po_number_2080,2015,warehouse_id_27,2020-09-04T18:38:39,draft
po_number_2081,2084,warehouse_id_69,2020-06-12T13:50:15,received
po_number_2082,2008,warehouse_id_40,2020-06-05T20:52:28,draft
po_number_2083,2028,warehouse_id_71,2020-05-08T23:25:53,approved
po_number_2084,2030,warehouse_id_46,2020-09-21T04:21:30,in_transit
po_number_2085,2097,warehouse_id_53,2020-07-07T10:54:04,approved
po_number_2086,2115,warehouse_id_3,2020-03-30T19:17:12,closed
po_number_2087,2113,warehouse_id_52,2020-09-03T10:36:12,draft
po_number_2088,2102,warehouse_id_3,2020-09-12T12:13:35,draft
po_number_2089,2031,warehouse_id_36,2020-04-03T03:57:55,received
po_number_2090,2044,warehouse_id_15,2020-04-12T08:09:42,closed
po_number_2091,2032,warehouse_id_28,2020-07-09T18:04:01,closed
po_number_2092,2070,warehouse_id_56,2020-12-17T17:32:38,draft
po_number_2093,2093,warehouse_id_3,2020-08-02T01:47:56,approved
po_number_2094,2031,warehouse_id_68,2020-05-01T18:20:25,approved
po_number_2095,2098,warehouse_id_71,2020-01-02T15:08:44,closed
po_number_2096,2021,warehouse_id_53,2020-11-13T19:20:06,draft
po_number_2097,2078,warehouse_id_30,2020-10-20T16:10:00,draft
po_number_2098,2038,warehouse_id_24,2020-10-27T19:40:14,received
po_number_2099,2007,warehouse_id_11,2020-07-02T20:17:22,draft
po_number_2100,2068,warehouse_id_37,2020-06-16T16:22:50,in_transit
po_number_2101,2039,warehouse_id_4,2020-01-27T08:40:13,approved
po_number_2102,2107,warehouse_id_58,2020-11-09T04:18:04,received
po_number_2103,2014,warehouse_id_17,2020-10-12T09:38:44,approved
po_number_2104,2002,warehouse_id_23,2020-12-19T19:25:45,closed
po_number_2105,2014,warehouse_id_18,2020-09-30T16:40:03,in_transit
po_number_2106,2010,warehouse_id_34,2020-09-28T16:08:20,received
po_number_2107,2024,warehouse_id_8,2020-12-05T20:10:29,in_transit
po_number_2108,2024,warehouse_id_68,2020-10-31T10:44:38,draft
po_number_2109,2083,warehouse_id_30,2020-05-26T19:02:40,draft
po_number_2110,2066,warehouse_id_47,2020-09-17T12:09:56,closed
po_number_2111,2095,warehouse_id_34,2020-10-21T05:59:07,draft
po_number_2112,2020,warehouse_id_64,2020-09-13T05:22:53,closed
po_number_2113,2051,warehouse_id_8,2020-09-17T07:27:54,in_transit
po_number_2114,2042,warehouse_id_19,2020-07-19T16:19:12,draft
po_number_2115,2055,warehouse_id_24,2020-08-04T04:47:21,approved
po_number_2116,2021,warehouse_id_29,2020-09-15T00:50:02,received
po_number_2117,2112,warehouse_id_71,2020-02-21T23:38:57,closed
po_number_2118,2009,warehouse_id_32,2020-05-26T12:27:54,received
po_number_2119,2004,warehouse_id_56,2020-10-10T16:20:15,in_transit
po_number_2120,2052,warehouse_id_69,2020-09-22T14:41:32,in_transit
po_number_2121,2075,warehouse_id_3,2020-01-30T18:36:49,draft
po_number_2122,2035,warehouse_id_63,2020-10-01T00:49:28,received
po_number_2123,2001,warehouse_id_26,2020-11-25T11:57:52,approved
po_number_2124,2047,warehouse_id_34,2020-09-15T00:40:17,approved
po_number_2125,2008,warehouse_id_57,2020-11-17T07:07:41,closed
po_number_2126,2095,warehouse_id_33,2020-11-28T14:55:11,approved
po_number_2127,2034,warehouse_id_17,2020-09-01T10:40:56,in_transit
po_number_2128,2096,warehouse_id_79,2020-06-29T22:53:39,draft
po_number_2129,2101,warehouse_id_12,2020-09-23T13:44:36,received
po_number_2130,2077,warehouse_id_48,2020-03-05T13:35:11,draft
po_number_2131,2105,warehouse_id_50,2020-11-23T03:25:10,draft
po_number_2132,2118,warehouse_id_68,2020-02-23T04:02:41,draft
po_number_2133,2116,warehouse_id_38,2020-04-29T09:09:42,draft
po_number_2134,2072,warehouse_id_80,2020-06-30T16:27:44,in_transit
po_number_2135,2035,warehouse_id_2,2020-10-09T09:32:09,in_transit
po_number_2136,2107,warehouse_id_14,2020-10-23T23:41:42,closed
po_number_2137,2011,warehouse_id_57,2020-08-10T06:49:07,received
po_number_2138,2041,warehouse_id_76,2020-12-03T23:32:47,received
po_number_2139,2076,warehouse_id_62,2020-03-22T05:35:00,in_transit
po_number_2140,2089,warehouse_id_75,2020-05-13T14:41:22,closed
po_number_2141,2011,warehouse_id_74,2020-11-27T12:15:14,closed
po_number_2142,2080,warehouse_id_23,2020-12-05T13:16:02,draft
po_number_2143,2029,warehouse_id_71,2020-01-09T14:04:12,received
po_number_2144,2078,warehouse_id_49,2020-02-13T09:32:16,draft
po_number_2145,2062,warehouse_id_18,2020-01-26T10:15:03,in_transit
po_number_2146,2009,warehouse_id_32,2020-11-01T01:42:35,received
po_number_2147,2019,warehouse_id_75,2020-12-08T22:11:16,closed
po_number_2148,2096,warehouse_id_42,2020-08-26T19:00:19,approved
po_number_2149,2064,warehouse_id_50,2020-10-18T15:23:56,draft
po_number_2150,2051,warehouse_id_24,2020-10-03T17:38:37,approved
po_number_2151,2023,warehouse_id_67,2020-01-25T08:21:40,closed
po_number_2152,2064,warehouse_id_76,2020-01-24T10:01:05,approved
po_number_2153,2019,warehouse_id_51,2020-09-01T20:28:38,approved
po_number_2154,2004,warehouse_id_57,2020-04-11T23:29:38,closed
po_number_2155,2104,warehouse_id_57,2020-08-14T04:02:17,approved
po_number_2156,2083,warehouse_id_42,2020-03-04T20:58:35,closed
po_number_2157,2098,warehouse_id_9,2020-06-18T00:33:26,in_transit
po_number_2158,2079,warehouse_id_65,2020-02-03T19:18:02,approved
po_number_2159,2095,warehouse_id_41,2020-12-14T20:57:29,approved
po_number_2160,2045,warehouse_id_2,2020-01-01T17:43:55,received
po_number_2161,2081,warehouse_id_21,2020-03-06T09:36:29,draft
po_number_2162,2092,warehouse_id_41,2020-03-24T03:14:35,received
po_number_2163,2042,warehouse_id_25,2020-09-15T22:40:46,in_transit
po_number_2164,2056,warehouse_id_39,2020-02-01T15:54:59,closed
po_number_2165,2032,warehouse_id_64,2020-02-29T17:10:20,in_transit
po_number_2166,2069,warehouse_id_2,2020-04-16T22:56:36,in_transit
po_number_2167,2117,warehouse_id_13,2020-09-19T10:26:16,draft
po_number_2168,2094,warehouse_id_70,2020-11-18T16:27:14,approved
po_number_2169,2083,warehouse_id_35,2020-08-17T19:37:25,closed
po_number_2170,2056,warehouse_id_22,2020-11-14T17:59:41,in_transit
po_number_2171,2105,warehouse_id_25,2020-10-21T07:57:23,received
po_number_2172,2026,warehouse_id_68,2020-08-22T13:48:44,received
po_number_2173,2096,warehouse_id_62,2020-09-25T13:34:18,in_transit
po_number_2174,2119,warehouse_id_63,2020-05-25T09:50:15,in_transit
po_number_2175,2008,warehouse_id_32,2020-02-25T23:22:22,approved
po_number_2176,2028,warehouse_id_56,2020-11-20T22:45:13,received
po_number_2177,2047,warehouse_id_60,2020-11-29T05:27:36,approved
po_number_2178,2112,warehouse_id_72,2020-09-05T11:28:48,closed
po_number_2179,2095,warehouse_id_31,2020-04-28T23:36:22,in_transit
po_number_2180,2092,warehouse_id_63,2020-08-16T02:37:04,draft
po_number_2181,2065,warehouse_id_31,2020-11-14T06:54:39,in_transit
po_number_2182,2038,warehouse_id_27,2020-09-30T20:14:10,approved
po_number_2183,2115,warehouse_id_26,2020-06-04T22:46:42,received
po_number_2184,2114,warehouse_id_40,2020-09-18T01:25:22,draft
po_number_2185,2015,warehouse_id_30,2020-05-21T03:03:11,in_transit
po_number_2186,2081,warehouse_id_61,2020-04-19T07:13:58,closed
po_number_2187,2022,warehouse_id_31,2020-01-02T10:32:22,approved
po_number_2188,2050,warehouse_id_55,2020-02-22T22:45:00,draft
po_number_2189,2095,warehouse_id_56,2020-08-04T23:51:37,draft
po_number_2190,2082,warehouse_id_19,2020-11-11T04:17:40,in_transit
po_number_2191,2055,warehouse_id_27,2020-08-31T03:58:01,received
po_number_2192,2021,warehouse_id_22,2020-06-22T03:33:35,approved
po_number_2193,2012,warehouse_id_75,2020-07-19T13:53:31,closed
po_number_2194,2110,warehouse_id_28,2020-01-09T16:51:54,draft
po_number_2195,2067,warehouse_id_19,2020-07-12T08:11:32,approved
po_number_2196,2107,warehouse_id_14,2020-06-23T09:06:25,draft
po_number_2197,2062,warehouse_id_60,2020-05-05T22:48:49,approved
po_number_2198,2007,warehouse_id_7,2020-05-17T12:00:24,in_transit
po_number_2199,2052,warehouse_id_68,2020-05-17T10:02:14,approved
po_number_2200,2017,warehouse_id_80,2020-01-07T22:35:18,received
po_number_2201,2057,warehouse_id_65,2020-06-28T07:10:30,received
po_number_2202,2105,warehouse_id_26,2020-08-29T13:22:34,approved
po_number_2203,2055,warehouse_id_80,2020-06-13T06:04:46,closed
po_number_2204,2111,warehouse_id_3,2020-04-28T02:30:27,in_transit
po_number_2205,2025,warehouse_id_42,2020-09-08T00:46:49,approved
po_number_2206,2032,warehouse_id_33,2020-08-23T01:23:44,in_transit
